query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id,email_1,email_2
"law firm, Guerneville, CA, US",Henderson Law,https://michaelhendersonlaw.com/?utm_campaign=SantaRosa,Law firm,"Law firm, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, Personal injury attorney, Attorney, Legal services",Personal injury attorney,+1 707-843-3743,"400 College Ave #A, Santa Rosa, CA 95401",St. Rose Neighborhood Association,400 College Ave #A,Santa Rosa,95401.0,California,California,United States of America,US,38.4455002,-122.7202531,America/Los_Angeles,,False,4.6,24.0,"https://search.google.com/local/reviews?placeid=ChIJo_Z_xQc4hIARGZnr82QGTlw&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,0.0,1.0,0.0,21.0,35.0,https://lh5.googleusercontent.com/p/AF1QipOK-_SSKeZX0Wh_nzGT_QmwrVoQb_H_dhlV8QmA=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOK-_SSKeZX0Wh_nzGT_QmwrVoQb_H_dhlV8QmA=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true, ""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true, ""Restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointments recommended"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",,,https://lh5.googleusercontent.com/-FJRRIZwoins/AAAAAAAAAAI/AAAAAAAAAAA/d18RP6yhtX8/s44-p-k-no-ns-nd/photo.jpg,,,True,107497358336229078856,Henderson Law,https://www.google.com/maps/contrib/107497358336229078856,,https://michaelhendersonlaw.com/contact-us/,,https://michaelhendersonlaw.com/contact-us/,"https://www.google.com/maps/place/Henderson+Law/@38.4455002,-122.7202531,14z/data=!4m8!1m2!2m1!1sHenderson+Law!3m4!1s0x80843807c57ff6a3:0x5c4e0664f3eb9919!8m2!3d38.4455002!4d-122.7202531",ChIJo_Z_xQc4hIARGZnr82QGTlw,0x80843807c57ff6a3:0x5c4e0664f3eb9919,6651260730331601177,6.651260730331601e+18,,,
"law firm, Guerneville, CA, US",Law Offices of David Chesley,https://www.chesleylawyers.com/,Law firm,"Law firm, Criminal justice attorney, Attorney, Legal services, Trial attorney",Criminal justice attorney,+1 707-583-9986,"3558 Round Barn Blvd Suite #200, Santa Rosa, CA 95403",,3558 Round Barn Blvd Suite #200,Santa Rosa,95403.0,California,California,United States of America,US,38.4762185,-122.7238679,America/Los_Angeles,,False,5.0,24.0,"https://search.google.com/local/reviews?placeid=ChIJBbKOjZs5hIAR6-G2bomGpAI&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,24.0,32.0,https://lh5.googleusercontent.com/p/AF1QipPe8B4OxT5ZGvWNO3owlrGEe3Kd6JTxLKCmXJvm=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPe8B4OxT5ZGvWNO3owlrGEe3Kd6JTxLKCmXJvm=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""From the business"": {""Identifies as Asian-owned"": true, ""Identifies as Black-owned"": true, ""Identifies as Latino-owned"": true, ""Identifies as LGBTQ+ owned"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible elevator"": true, ""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Amenities"": {""Gender-neutral restroom"": true, ""Restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Appointments recommended"": true}, ""Other"": {""Identifies as Black-owned"": true, ""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true, ""Identifies as Latino-owned"": true, ""Identifies as Asian-owned"": true, ""Identifies as LGBTQ+ owned"": true}}",,,https://lh5.googleusercontent.com/--bwIVmIZ62o/AAAAAAAAAAI/AAAAAAAAAAA/GKBe9Dkrq44/s44-p-k-no-ns-nd/photo.jpg,,,True,111062372621115515925,Law Offices of David Chesley,https://www.google.com/maps/contrib/111062372621115515925,,https://www.chesleylawyers.com/contact/,,https://www.chesleylawyers.com/contact/,"https://www.google.com/maps/place/Law+Offices+of+David+Chesley/@38.4762185,-122.72386789999999,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+David+Chesley!3m4!1s0x8084399b8d8eb205:0x2a486896eb6e1eb!8m2!3d38.4762185!4d-122.72386789999999",ChIJBbKOjZs5hIAR6-G2bomGpAI,0x8084399b8d8eb205:0x2a486896eb6e1eb,190425009082524139,1.9042500908252413e+17,,,
"law firm, Guerneville, CA, US",Kneisler & Schondel,https://www.injuredworkerlaw.com/,Law firm,"Law firm, Administrative attorney",Law firm,+1 707-542-5132,"1160 N Dutton Ave # 255, Santa Rosa, CA 95401",,1160 N Dutton Ave # 255,Santa Rosa,95401.0,California,California,United States of America,US,38.4473641,-122.7304283,America/Los_Angeles,,False,4.8,20.0,"https://search.google.com/local/reviews?placeid=ChIJfd9k6vhHhIARE55Yz8-W__Q&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,19.0,20.0,https://lh5.googleusercontent.com/p/AF1QipMDGOxPPO_pwBTa_X2lM0pAXrPbbfykbGKcl8FO=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMDGOxPPO_pwBTa_X2lM0pAXrPbbfykbGKcl8FO=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Service options"": {""Onsite services"": true, ""Online appointments"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",,,https://lh5.googleusercontent.com/-jq0HQ-pPVc8/AAAAAAAAAAI/AAAAAAAAAAA/tlJ2fMOQreU/s44-p-k-no-ns-nd/photo.jpg,,,True,102912760866071373880,Kneisler & Schondel,https://www.google.com/maps/contrib/102912760866071373880,,,,,"https://www.google.com/maps/place/Kneisler+%26+Schondel/@38.4473641,-122.7304283,14z/data=!4m8!1m2!2m1!1sKneisler+%26+Schondel!3m4!1s0x808447f8ea64df7d:0xf4ff96cfcf589e13!8m2!3d38.4473641!4d-122.7304283",ChIJfd9k6vhHhIARE55Yz8-W__Q,0x808447f8ea64df7d:0xf4ff96cfcf589e13,17653994883596721683,-7.92749e+17,,,
"law firm, Guerneville, CA, US","Wilber Law Offices, P.C.",https://www.wilberlawoffices.com/,Law firm,"Law firm, Criminal justice attorney, Attorney, Legal services",Criminal justice attorney,+1 707-527-3451,"STE 201, 2901 Cleveland Ave, Santa Rosa, CA 95403",,"STE 201, 2901 Cleveland Ave",Santa Rosa,95403.0,California,California,United States of America,US,38.4653126,-122.7294679,America/Los_Angeles,,False,5.0,74.0,"https://search.google.com/local/reviews?placeid=ChIJccCBDP5HhIARsh2dEq1kAWw&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,1.0,73.0,15.0,https://lh5.googleusercontent.com/p/AF1QipNiKZDavwG4XoYxxY1HeHJTQmAGTE495Wbfr6CC=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNiKZDavwG4XoYxxY1HeHJTQmAGTE495Wbfr6CC=w1600-h1000-k-no,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-u60-bCcD-Gg/AAAAAAAAAAI/AAAAAAAAAAA/gcrAA2ipaq4/s44-p-k-no-ns-nd/photo.jpg,,,True,102142990211185662364,"Wilber Law Offices, P.C.",https://www.google.com/maps/contrib/102142990211185662364,,https://www.wilberlawoffices.com/contact-wilber-law-office/,,https://www.wilberlawoffices.com/contact-wilber-law-office/,"https://www.google.com/maps/place/Wilber+Law+Offices%2C+P.C./@38.4653126,-122.72946789999999,14z/data=!4m8!1m2!2m1!1sWilber+Law+Offices%2C+P.C.!3m4!1s0x808447fe0c81c071:0x6c0164ad129d1db2!8m2!3d38.4653126!4d-122.72946789999999",ChIJccCBDP5HhIARsh2dEq1kAWw,0x808447fe0c81c071:0x6c0164ad129d1db2,7782612325577334194,7.782612325577335e+18,,,
"law firm, Guerneville, CA, US",Law Offices of Brian A. Barboza,https://www.barbozalaw.com/?npcmp=dir:local:4184189:95401,Bankruptcy attorney,"Bankruptcy attorney, Estate planning attorney",Bankruptcy attorney,+1 707-304-5251,"131-A Stony Cir #500, Santa Rosa, CA 95401",,131-A Stony Cir #500,Santa Rosa,95401.0,California,California,United States of America,US,38.439157,-122.744532,America/Los_Angeles,,False,4.9,31.0,"https://search.google.com/local/reviews?placeid=ChIJL_HmhDw4hIARRkFkIK6C8Jc&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,30.0,3.0,https://lh5.googleusercontent.com/p/AF1QipP7oJRHDs1mjeIt2sSfQgqiRhkmRPuYqKuB_OSb=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipP7oJRHDs1mjeIt2sSfQgqiRhkmRPuYqKuB_OSb=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5:30PM|Tuesday:8:30AM-5:30PM|Wednesday:8:30AM-5:30PM|Thursday:8:30AM-5:30PM|Friday:8:30AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-oTpgXDMppYU/AAAAAAAAAAI/AAAAAAAAAAA/dBDlLY6LS0g/s44-p-k-no-ns-nd/photo.jpg,,,True,105720866399881665766,Law Offices of Brian A. Barboza,https://www.google.com/maps/contrib/105720866399881665766,,https://www.barbozalaw.com/contact/?npcmp=dir:local:4184189:95401,,https://www.barbozalaw.com/contact/?npcmp=dir:local:4184189:95401,"https://www.google.com/maps/place/Law+Offices+of+Brian+A.+Barboza/@38.439157,-122.74453199999999,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Brian+A.+Barboza!3m4!1s0x8084383c84e6f12f:0x97f082ae20644146!8m2!3d38.439157!4d-122.74453199999999",ChIJL_HmhDw4hIARRkFkIK6C8Jc,0x8084383c84e6f12f:0x97f082ae20644146,10948394378517037382,-7.49835e+18,,,
"law firm, Guerneville, CA, US",Passalacqua Law Office,http://www.passalacqualaw.com/,Attorney,"Attorney, Estate planning attorney, Personal injury attorney",Lawyer,+1 707-433-7255,"152 Piper St, Healdsburg, CA 95448",,152 Piper St,Healdsburg,95448.0,California,California,United States of America,US,38.6140169,-122.869327,America/Los_Angeles,,False,3.8,12.0,"https://search.google.com/local/reviews?placeid=ChIJUU25bTMXhIARzVoQK0fHSg0&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,3.0,1.0,0.0,0.0,8.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UI8C8eQ_H5wRKSJeH3Dfww&cb_client=search.gws-prod.gps&w=800&h=500&yaw=176.22351&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UI8C8eQ_H5wRKSJeH3Dfww&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=176.22351&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Passalacqua Law Office,,,,,,"https://www.google.com/maps/place/Passalacqua+Law+Office/@38.614016899999996,-122.869327,14z/data=!4m8!1m2!2m1!1sPassalacqua+Law+Office!3m4!1s0x808417336db94d51:0xd4ac7472b105acd!8m2!3d38.614016899999996!4d-122.869327",ChIJUU25bTMXhIARzVoQK0fHSg0,0x808417336db94d51:0xd4ac7472b105acd,957796979248749261,9.57796979248749e+17,,,
"law firm, Guerneville, CA, US",Birnie Law Offices,https://birnielaw.com/,Attorney,Attorney,Lawyer,+1 707-823-8593,"7182 Healdsburg Ave, Sebastopol, CA 95472",,7182 Healdsburg Ave,Sebastopol,95472.0,California,California,United States of America,US,38.4055833,-122.827735,America/Los_Angeles,,False,5.0,6.0,"https://search.google.com/local/reviews?placeid=ChIJtbjHrAs6hIAReuiubTZ_jEk&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,6.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4q9LjIZWvEC8d69G-EfniQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=65.232025&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipO_CkpoMNsOB_agbhfXhY5TR_9qfstbC2dA5Bsp=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-m6O9xiMVpX0/AAAAAAAAAAI/AAAAAAAAAAA/leOXDmOlCUc/s44-p-k-no-ns-nd/photo.jpg,,,True,112679772723717390948,Birnie Law Offices,https://www.google.com/maps/contrib/112679772723717390948,,,,,"https://www.google.com/maps/place/Birnie+Law+Offices/@38.405583299999996,-122.82773499999999,14z/data=!4m8!1m2!2m1!1sBirnie+Law+Offices!3m4!1s0x80843a0bacc7b8b5:0x498c7f366daee87a!8m2!3d38.405583299999996!4d-122.82773499999999",ChIJtbjHrAs6hIAReuiubTZ_jEk,0x80843a0bacc7b8b5:0x498c7f366daee87a,5299750733253372026,5.299750733253372e+18,,,
"law firm, Guerneville, CA, US",Postal Outlet Plus,http://www.postaloutletplus.com/,Shipping and mailing service,"Shipping and mailing service, Key duplication service, Notary public, Packaging supply store, Print shop, Shipping service",Shipping and mailing service,+1 707-604-7796,"14580 Canyon 7 Rd, Guerneville, CA 95446",,14580 Canyon 7 Rd,Guerneville,95446.0,California,California,United States of America,US,38.519704,-122.9782907,America/Los_Angeles,,False,4.7,14.0,"https://search.google.com/local/reviews?placeid=ChIJ-R2pslcfhIARtugd2hU7QZE&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,13.0,25.0,https://lh5.googleusercontent.com/p/AF1QipPAJw5lINwXJFYIggAIyg_6IdnhBBx2OCxeOCER=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPAJw5lINwXJFYIggAIyg_6IdnhBBx2OCxeOCER=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""12-5PM"", ""Tuesday"": ""12-5PM"", ""Wednesday"": ""12-5PM"", ""Thursday"": ""12-5PM"", ""Friday"": ""12-5PM"", ""Saturday"": ""12-3PM""}",Sunday:Closed|Monday:12-5PM|Tuesday:12-5PM|Wednesday:12-5PM|Thursday:12-5PM|Friday:12-5PM|Saturday:12-3PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-ykag69N9t-s/AAAAAAAAAAI/AAAAAAAAAAA/x0_cLidgXro/s44-p-k-no-ns-nd/photo.jpg,,,True,104323330715070238004,Postal Outlet Plus,https://www.google.com/maps/contrib/104323330715070238004,,,,,"https://www.google.com/maps/place/Postal+Outlet+Plus/@38.519704,-122.97829069999999,14z/data=!4m8!1m2!2m1!1sPostal+Outlet+Plus!3m4!1s0x80841f57b2a91df9:0x91413b15da1de8b6!8m2!3d38.519704!4d-122.97829069999999",ChIJ-R2pslcfhIARtugd2hU7QZE,0x80841f57b2a91df9:0x91413b15da1de8b6,10466711974025488566,-7.98003e+18,,,
"law firm, Guerneville, CA, US",Law Offices of Brian Barta,https://www.brianbartalaw.com/?utm_source=Local,Bankruptcy attorney,Bankruptcy attorney,Bankruptcy attorney,+1 707-542-2844,"131-A Stony Cir Suite 500, Santa Rosa, CA 95401",,131-A Stony Cir Suite 500,Santa Rosa,95401.0,California,California,United States of America,US,38.4390756,-122.7445306,America/Los_Angeles,,False,4.9,61.0,"https://search.google.com/local/reviews?placeid=ChIJzZMgxzw4hIARke78qYxW21k&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,60.0,11.0,https://lh5.googleusercontent.com/p/AF1QipOCCoY4aESOSDuYSSOBELotGKkW8iQVwN2JJbTQ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOCCoY4aESOSDuYSSOBELotGKkW8iQVwN2JJbTQ=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-5PM|Tuesday:8AM-5PM|Wednesday:8AM-5PM|Thursday:8AM-5PM|Friday:8AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-kYCDSjyEkjo/AAAAAAAAAAI/AAAAAAAAAAA/TSGko-zISh4/s44-p-k-no-ns-nd/photo.jpg,,,True,112569905900228839623,Law Offices of Brian Barta,https://www.google.com/maps/contrib/112569905900228839623,,,,,"https://www.google.com/maps/place/Law+Offices+of+Brian+Barta/@38.439075599999995,-122.74453059999999,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Brian+Barta!3m4!1s0x8084383cc72093cd:0x59db568ca9fcee91!8m2!3d38.439075599999995!4d-122.74453059999999",ChIJzZMgxzw4hIARke78qYxW21k,0x8084383cc72093cd:0x59db568ca9fcee91,6474864051422555793,6.474864051422556e+18,,,
"law firm, Guerneville, CA, US","DeSantis Law Group, Inc",http://familylawandestateplanning.com/,Estate planning attorney,"Estate planning attorney, Family law attorney",Estate planning attorney,+1 707-900-4500,"3558 Round Barn Blvd Suite #200, Santa Rosa, CA 95403",,3558 Round Barn Blvd Suite #200,Santa Rosa,95403.0,California,California,United States of America,US,38.4761672,-122.724062,America/Los_Angeles,,False,5.0,14.0,"https://search.google.com/local/reviews?placeid=ChIJU0rwun44hIARaH620a9_52A&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,14.0,5.0,https://lh5.googleusercontent.com/p/AF1QipMwy5ZN3yFrW1iJqJsPkD5tKl8gxqh8mjiouMbM=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMwy5ZN3yFrW1iJqJsPkD5tKl8gxqh8mjiouMbM=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-4bVKc-fukYU/AAAAAAAAAAI/AAAAAAAAAAA/Aygd3tj3_K4/s44-p-k-no-ns-nd/photo.jpg,,,True,114764621067470435851,"DeSantis Law Group, Inc",https://www.google.com/maps/contrib/114764621067470435851,,https://familylawandestateplanning.com/contact-us/,,https://familylawandestateplanning.com/contact-us/,"https://www.google.com/maps/place/DeSantis+Law+Group%2C+Inc/@38.4761672,-122.72406199999999,14z/data=!4m8!1m2!2m1!1sDeSantis+Law+Group%2C+Inc!3m4!1s0x8084387ebaf04a53:0x60e77fafd1b67e68!8m2!3d38.4761672!4d-122.72406199999999",ChIJU0rwun44hIARaH620a9_52A,0x8084387ebaf04a53:0x60e77fafd1b67e68,6982690140375645800,6.982690140375645e+18,,,
"law firm, Guerneville, CA, US",Fluss & Williams,http://flussandwilliams.com/,Law firm,"Law firm, Civil law attorney, Employment attorney, Attorney",Lawyer,+1 707-542-7373,"1415 Fulton Rd Ste 205 #340, Santa Rosa, CA 95403",,1415 Fulton Rd Ste 205 #340,Santa Rosa,95403.0,California,California,United States of America,US,38.4540942,-122.7712661,America/Los_Angeles,,False,4.6,9.0,"https://search.google.com/local/reviews?placeid=ChIJQYzP0ypGhIARppTsAItdou8&q=law+firm,+Guerneville,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,0.0,8.0,2.0,https://lh5.googleusercontent.com/p/AF1QipPUvdO8x9oa-ub8x4yt3MOWUp1feRhN5n_gVl5N=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPUvdO8x9oa-ub8x4yt3MOWUp1feRhN5n_gVl5N=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:Closed|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Fluss & Williams,,,,,,"https://www.google.com/maps/place/Fluss+%26+Williams/@38.4540942,-122.77126609999999,14z/data=!4m8!1m2!2m1!1sFluss+%26+Williams!3m4!1s0x8084462ad3cf8c41:0xefa25d8b00ec94a6!8m2!3d38.4540942!4d-122.77126609999999",ChIJQYzP0ypGhIARppTsAItdou8,0x8084462ad3cf8c41:0xefa25d8b00ec94a6,17267466772889244838,-1.17928e+18,,,
